정류장ID,정류장표준ID,정류장타입,중앙차로구분,한글명칭,단축명,X좌표,Y좌표,검출헤딩값,링크ID,링크선상의X좌표,링크선상의Y좌표,링크내정류장순번,링크내정류장거리,출발판단거리,도착판단거리,개정번호,관할관청,정류장서비스ID,정류장서비스이름
162,355000379,0,0,노틸러스효성,노틸러스효성,128.410182 ,36.124333 ,180,3550008800,128.410254 ,36.124336 ,4,1396.8,50,50,,,10162,노틸러스효성
164,355000780,0,0,농산물도매시장건너,농산물도매시장,128.352215 ,36.156367 ,10,3550065200,128.352025 ,36.156394 ,1,172.6,50,50,,,10164,농산물도매시장
166,355000797,0,0,농소2리이곡(화혜단지주유소방면),농소2리이곡,128.280578 ,36.313370 ,1,3550067000,128.280600 ,36.313367 ,2,2066.1,50,50,,,10166,농소2리이곡
165,355000511,0,0,농소2리이곡(옥성방면),농소2리이곡,128.280516 ,36.313568 ,185,3550024700,128.280494 ,36.313569 ,5,3652.8,50,50,1398,,10165,농소2리이곡
4047,355004058,0,0,농촌진흥원입구,농촌진흥원,128.554884 ,35.954453 ,20,1540000400,128.554765 ,35.954489 ,9,3879.3,50,50,,,14047,농촌진흥원입구
167,355000840,0,0,농협,농협,128.333200 ,36.128023 ,118,3550071500,128.333222 ,36.128060 ,1,219,50,50,,,10167,농협
168,355000901,0,0,농협파머스마켓,농협파모스마켓,128.352824 ,36.121561 ,27,3550082800,128.352798 ,36.121575 ,1,70.2,50,50,1102,,10168,농협파머스마켓
2095,355002106,0,0,동부늘푸른타운아파트,늘푸른아파트,128.337647 ,36.070550 ,41,3690031500,128.337613 ,36.070574 ,1,262.6,50,50,,,12095,늘푸른아파트
169,355000515,0,0,오태늘푸른아파트,늘푸른아파트,128.349324 ,36.071806 ,243,3550025000,128.349397 ,36.071726 ,1,69.8,50,50,1398,,10169,늘푸른아파트
56,355000394,0,0,괴곡2리(괴곡1리방면),괴곡2리,128.408179 ,36.177409 ,142,3550010400,128.408162 ,36.177398 ,5,2341.9,50,50,,,10056,괴곡2리
57,355000694,0,0,괴곡2리(문양리방면),괴곡2리,128.408017 ,36.177709 ,322,3550052900,128.408035 ,36.177719 ,3,1464.1,50,50,,,10057,괴곡2리
58,355000395,0,0,괴곡3거리,괴곡3거리,128.415797 ,36.167070 ,146,3550010400,128.415779 ,36.167059 ,7,3738.6,50,50,1324,,10058,괴곡3거리
60,355000695,0,0,괴곡3거리(괴곡1리방면),괴곡3거리,128.415357 ,36.168344 ,344,3550052900,128.415378 ,36.168348 ,1,176.9,50,50,,,10060,괴곡3거리
61,355000595,0,0,괴평,괴평,128.372667 ,36.171307 ,80,3550039400,128.372640 ,36.171367 ,1,321.3,50,50,1092,,10061,괴평
63,355000890,0,0,괴평무지개아파트앞,괴평무지개아파트,128.367777 ,36.168958 ,64,3550094200,128.367717 ,36.168990 ,1,301.9,50,50,1372,,10063,괴평무지개아파트
62,355000596,0,0,괴평무지개아파트건너,괴평무지개아파트,128.367586 ,36.169666 ,242,3550039500,128.367573 ,36.169686 ,1,172.1,50,50,,,10062,괴평무지개아파트
4033,355004044,0,0,교전,교전,128.246471 ,36.159710 ,339,3530004700,128.246495 ,36.159717 ,1,58.5,50,50,,,14033,교전
65,355000454,0,0,구미대학교앞,구미대학,128.289086 ,36.148812 ,295,3550131100,128.289053 ,36.148693 ,1,89,50,50,1372,,10065,구미대학교앞
66,355000907,0,0,송천4리입구건너,송천4리입구건너,128.283611 ,36.149250 ,326,3530002800,128.283630 ,36.149267 ,1,394.3,50,50,,,10066,송천4리입구건너
64,353000101,0,0,송천4리입구,송천4리입구,128.283544 ,36.149211 ,134,3530001500,128.283528 ,36.149193 ,2,1030.4,50,50,,,10064,송천4리입구
67,355000744,0,0,구미대학교건너,구미대학,128.286338 ,36.149705 ,112,3550131000,128.286349 ,36.149814 ,1,33,50,50,1220,,10067,구미대학교건너
68,355000322,0,0,구미남고앞,구미남고,128.332429 ,36.137493 ,364,3550002700,128.332356 ,36.137492 ,1,184.5,50,50,,,10068,구미남고
69,355000630,0,0,구미남고건너,구미남고,128.332146 ,36.137902 ,177,3550044900,128.332218 ,36.137901 ,6,1824.5,50,50,1033,,10069,구미남고
70,355000347,0,0,구미레미콘건너,구미레미콘,128.410502 ,36.088129 ,180,3550005300,128.410573 ,36.088130 ,4,1940.2,50,50,,,10070,구미레미콘
71,355000652,0,0,구미레미콘앞,구미레미콘앞,128.410781 ,36.087820 ,355,3550048200,128.410709 ,36.087820 ,1,21.5,50,50,1073,,10071,구미레미콘앞
72,355000519,0,0,축산물 유통센터건너,구미버스 차고지,128.309179 ,36.130292 ,280,3550025400,128.309190 ,36.130243 ,1,470.8,50,50,1425,,10072,구미버스 차고지
73,355000855,0,0,구미가톨릭요양병원,구미병원,128.334937 ,36.134697 ,124,3550075400,128.335007 ,36.134782 ,1,269.4,50,50,1113,,10073,구미가톨릭요양병원
74,355000468,0,0,구미세무서앞,구미세무서,128.383507 ,36.111091 ,270,3550020000,128.383507 ,36.110988 ,1,169.6,50,50,,,10074,구미세무서
75,355000758,0,0,구미세무서건너,구미세무서,128.383087 ,36.110776 ,91,3550062300,128.383087 ,36.110879 ,1,92.2,50,50,,,10075,구미세무서
76,355000323,0,0,구미여고,구미여고,128.331196 ,36.144601 ,345,3550002700,128.331124 ,36.144583 ,3,989,50,50,,,10076,구미여고
77,355000874,0,0,구미여중건너,구미여중,128.326775 ,36.123744 ,85,3550078800,128.326774 ,36.123805 ,2,594.2,50,50,,,10077,구미여중
78,355000576,0,0,구미여중앞,구미여중앞,128.326757 ,36.123973 ,266,3550036600,128.326758 ,36.123913 ,1,192.3,50,50,,,10078,구미여중앞
80,355000853,0,0,구미역,구미역,128.329322 ,36.129635 ,114,3550074700,128.329341 ,36.129665 ,2,577.6,50,50,,,10080,구미역
79,355000555,0,0,구미역(중앙시장),구미역,128.329834 ,36.129622 ,296,3550032400,128.329813 ,36.129590 ,1,131.3,50,50,1118,,10079,구미역(중앙시장)
84,355000796,0,0,구미원예공사앞,구미원예공사,128.276035 ,36.330121 ,355,3550067000,128.276057 ,36.330123 ,6,4032.6,50,50,1398,,10084,구미원예공사
83,355000510,0,0,구미원예공사건너,구미원예공사,128.275907 ,36.330527 ,177,3550024700,128.275886 ,36.330526 ,1,1664.1,50,50,,,10083,구미원예공사
85,355000390,0,0,구미전자공고입구,구미전자공고입구,128.404083 ,36.111183 ,264,3550133800,128.404083 ,36.111070 ,1,185,50,50,1265,,10085,구미전자공고입구
86,355000412,0,0,구미전자정보기술원(청년창업랩),구미전자정보기술,128.440280 ,36.140840 ,270,3550109900,128.440285 ,36.140818 ,4,721.6,50,50,1404,,10086,구미전자정보기술원
88,355000838,0,0,구미여상입구,구미여상,128.341490 ,36.108854 ,61,3550071200,128.341468 ,36.108885 ,1,221.8,50,50,1273,,10088,구미여상
87,355000540,0,0,구미여상입구건너,구미정보여고,128.341814 ,36.109205 ,241,3550028900,128.341835 ,36.109174 ,1,203.1,50,50,1273,,10087,구미정보여고
90,355000328,0,0,구미종합터미널안,구미종합터미널안,128.352015 ,36.122461 ,510,3550045200,128.352025 ,36.122457 ,1,102.1,50,50,,,10090,구미종합터미널안
91,355000900,0,0,구미종합터미널앞,구미종합터미널앞,128.351041 ,36.122529 ,17,3550082700,128.350991 ,36.122548 ,1,116.6,50,50,,,10091,구미종합터미널앞
89,355000330,0,0,구미종합터미널건너,구미종합터미널건,128.350849 ,36.122676 ,209,3550003100,128.350908 ,36.122650 ,1,131,50,50,1279,,10089,구미종합터미널건너A
92,355000603,0,0,오성예식장앞,오성예식장앞,128.351442 ,36.121193 ,108,3550040500,128.351461 ,36.121250 ,1,116.7,50,50,,,10092,오성예식장앞
93,355000324,0,0,구미중학교건너,구미중학교,128.331110 ,36.148064 ,359,3550002700,128.331105 ,36.148064 ,4,1274.9,50,50,1398,,10093,구미중학교
94,355000631,0,0,구미중학교앞,구미중학교,128.330822 ,36.147397 ,177,3550044900,128.330898 ,36.147399 ,3,752.3,50,50,,,10094,구미중학교
4034,355004045,0,0,구병원건너,구병원,128.542045 ,35.852228 ,243,1560000300,128.542135 ,35.852073 ,7,3900.5,50,50,,,14034,구병원
4035,355004046,0,0,구병원앞,구병원,128.541600 ,35.851559 ,64,1560000100,128.541509 ,35.851713 ,13,6269.8,50,50,,,14035,구병원
96,355000799,0,0,구봉리(낙동출발방면),구봉,128.276969 ,36.346623 ,47,3550067100,128.276985 ,36.346609 ,2,465.3,50,50,,,10096,구봉
95,355000513,0,0,구봉리(옥관입구방면),구봉,128.276956 ,36.346712 ,226,3550024800,128.276941 ,36.346725 ,1,414.5,50,50,,,10095,구봉
4036,355004047,0,0,구암(서당방면),구암,128.266069 ,36.183736 ,253,3530006400,128.266082 ,36.183716 ,2,645.7,50,50,,,14036,구암
4037,355004048,0,0,구암(새터방면),구암,128.265960 ,36.183402 ,18,3530003600,128.265969 ,36.183399 ,1,378.8,50,50,,,14037,구암
160,355000759,0,0,LIG넥스원건너,LIG넥스원건너,128.385355 ,36.115746 ,182,3550098700,128.385413 ,36.115745 ,1,425.7,50,50,1071,,10160,LIG넥스원건너
161,355000467,0,0,LIG넥스원앞,LIG넥스원건너,128.385594 ,36.115764 ,0,3550098900,128.385524 ,36.115781 ,1,25.7,50,50,1089,,10161,LIG넥스원건너
232,355000376,0,0,도문2리(해평버스정류장방면),도문2리,128.407103 ,36.210639 ,217,3550008700,128.407079 ,36.210650 ,3,3891.9,50,50,,,10232,도문2리
233,355000681,0,0,도문2리(도문1리방면),도문2리,128.407105 ,36.210519 ,31,3550051200,128.407129 ,36.210507 ,1,2184.5,50,50,,,10233,도문2리
2136,355002147,0,0,도봉사입구,도봉사입구,128.493793 ,36.053751 ,114,3690025500,128.493782 ,36.053730 ,9,5262.5,50,50,,,12136,도봉사입구
235,355000835,0,0,도봉초등학교건너,도봉초등학교,128.315657 ,36.141360 ,104,3550070200,128.315673 ,36.141417 ,2,372.4,50,50,,,10235,도봉초등학교
234,355000537,0,0,도봉초등학교앞,도봉초등학교,128.315479 ,36.141624 ,287,3550028000,128.315463 ,36.141567 ,2,506.3,50,50,,,10234,도봉초등학교
4075,355004086,0,0,도산리우무실(도산2리마을회관방면),도산리우무실,128.464051 ,36.238131 ,264,3610001300,128.464050 ,36.238152 ,2,1966.2,50,50,,,14075,도산리우무실
4076,355004087,0,0,도산리우무실(내의1리방면),도산리우무실,128.464141 ,36.238068 ,89,3610000600,128.464142 ,36.238046 ,2,3009.9,50,50,,,14076,도산리우무실
236,355000326,0,0,도산초등학교,도산초등학교,128.332365 ,36.141246 ,356,3550002700,128.332302 ,36.141245 ,2,601.2,50,50,,,10236,도산초등학교
4077,355004088,0,0,도원초등학교앞,도원초등학교,128.381818 ,35.895847 ,220,3680002400,128.381798 ,35.895856 ,8,4940.3,50,50,,,14077,도원초등학교
4078,355004089,0,0,도원초등학교건너,도원초등학교,128.381813 ,35.895697 ,22,3680001000,128.381835 ,35.895689 ,3,1835.5,50,50,,,14078,도원초등학교
4079,355004090,0,0,도원초등학교분교건너,도원초등학교분교,128.392471 ,35.933090 ,203,3680001500,128.392453 ,35.933096 ,1,643.7,50,50,,,14079,도원초등학교분교
4080,355004091,0,0,도원초등학교분교앞,도원초등학교분교,128.392532 ,35.933017 ,26,3680000100,128.392550 ,35.933010 ,1,6.4,50,50,,,14080,도원초등학교분교
237,355000672,0,0,도중리,도중리,128.435060 ,36.194777 ,510,3550049800,128.435053 ,36.194770 ,1,3290.9,50,50,,,10237,도중리
4081,355004092,0,0,도흥,도흥,128.389354 ,35.901774 ,278,3680002400,128.389356 ,35.901788 ,6,3887.5,50,50,,,14081,도흥
4082,355004093,0,0,도흥1리 복지회관,도흥1리 복지회관,128.388705 ,35.901576 ,80,3680001000,128.388708 ,35.901562 ,5,2829.1,50,50,,,14082,도흥1리 복지회관
4083,355004094,0,0,도흥3리 마을회관(방천길방면),도흥3리 마을회관,128.385583 ,35.900302 ,230,3680002400,128.385571 ,35.900313 ,7,4284.3,50,50,,,14083,도흥3리 마을회관
4084,355004095,0,0,도흥3리 마을회관(도흥1리복지회관방면),도흥3리 마을회관,128.385280 ,35.899992 ,41,3680001000,128.385318 ,35.899966 ,4,2458.8,50,50,,,14084,도흥3리 마을회관
239,355000877,0,0,독동1리(독동2리방면),독동1리,128.327136 ,36.244263 ,5,3550127700,128.327056 ,36.244247 ,1,288.3,50,50,1225,,10239,독동1리
238,355000579,0,0,독동1리(선산터미널종점방면),독동1리,128.326847 ,36.244408 ,186,3550127600,128.326928 ,36.244376 ,2,3209.4,50,50,1225,,10238,독동1리
240,355000878,0,0,원당마을건너(일선교방면),독동2동,128.329370 ,36.259755 ,7,3550127700,128.329274 ,36.259787 ,2,2041,50,50,1422,,10240,독동2동
241,355000580,0,0,원당마을(독동1리방면),독동2리,128.329081 ,36.260478 ,189,3550127600,128.329274 ,36.260414 ,1,1381.7,50,50,1422,,10241,독동2리
2137,355002148,0,0,돌고개건너,돌고개건너,128.533717 ,35.933561 ,85,3690036400,128.533715 ,35.933545 ,2,771.2,50,50,,,12137,돌고개건너
2138,355002149,0,0,돌고개입구,돌고개입구,128.534007 ,35.933611 ,278,3690036300,128.534008 ,35.933627 ,1,1.3,50,50,,,12138,돌고개입구
1021,355001032,1,0,신동마을회관,신동마을회관,128.463302 ,36.098364 ,135,3550124000,128.463366 ,36.098429 ,1,90,50,50,1130,,11021,신동마을회관
1022,355001033,1,0,대평마을,대평마을,128.365780 ,36.138340 ,180,3550125700,128.365780 ,36.138388 ,1,152,50,50,1414,,11022,대평마을
1023,355001034,1,0,봉곡도서관입구,봉곡도서관입구,128.306793 ,36.152591 ,355,3550114800,128.306727 ,36.152586 ,1,110,50,50,1156,,11023,봉곡도서관입구
1029,355001040,1,0,아사히글라스앞,아사히글라스앞,128.448175 ,36.146514 ,0,3550108800,128.448098 ,36.146470 ,1,385,50,50,1189,,11029,아사히글라스앞
1020,355001031,1,0,수다사,수다사,128.163759 ,36.276106 ,235,3550121400,128.163791 ,36.276030 ,1,100,50,50,1130,,11020,수다사
2531,355002542,1,0,농협창고 앞,농협창고 앞,128.520266 ,36.104107 ,290,3690023300,128.520258 ,36.104099 ,1,10,50,50,1052,,12531,농협창고 앞
2532,355002543,1,0,탑곡지 앞,탑곡지 앞,128.540964 ,36.101680 ,75,3690022900,128.540964 ,36.101704 ,1,20,50,50,1052,,12532,탑곡지 앞
2534,355002545,1,0,한솔입구(남율동산마을건너방면),한솔입구,128.394795 ,36.070988 ,140,3690036700,128.394915 ,36.071130 ,1,316,50,50,1130,,12534,한솔입구
1002,355001013,1,0,농협파머스마켓앞,농협파머스마켓앞,128.354503 ,36.122140 ,120,3550040700,128.354544 ,36.122269 ,1,100,50,50,1097,,11002,농협파머스마켓앞
2530,355002541,1,0,대추동  입구,대추동  입구,128.541133 ,35.992911 ,290,3690032300,128.541101 ,35.992814 ,9,1600,50,50,1052,,12530,대추동  입구
1019,355001030,1,0,형곡네거리,형곡네거리,128.338763 ,36.116790 ,150,3550030000,128.338872 ,36.116845 ,2,635,50,50,1130,,11019,형곡현대자동차앞
322,355000480,0,0,봉곡e편한세상건너,봉곡e편한세상건너,128.313440 ,36.153977 ,91,3550021500,128.313443 ,36.154013 ,1,239.7,50,50,,,10322,봉곡e편한세상건너
324,355000829,0,0,봉곡동대구은행건너,봉곡동대구은행,128.312761 ,36.149435 ,61,3550069800,128.312729 ,36.149486 ,1,226.1,50,50,,,10324,봉곡동대구은행
323,355000531,0,0,봉곡동대구은행앞,봉곡동대구은행,128.312711 ,36.149660 ,227,3550027500,128.312742 ,36.149613 ,1,210.5,50,50,,,10323,봉곡동대구은행
326,355000806,0,0,봉곡동입구(선기동교복단지앞방면),봉곡동입구,128.309299 ,36.138529 ,123,3550067500,128.309285 ,36.138510 ,1,77.2,50,50,,,10326,봉곡동입구
325,355000316,0,0,봉곡동입구(진주울입구방면),봉곡동입구,128.309390 ,36.138558 ,301,3550001500,128.309405 ,36.138577 ,3,1355.5,50,50,1046,,10325,봉곡동입구
328,355000830,0,0,봉곡태성아파트앞,봉곡별남마을,128.307334 ,36.154522 ,273,3550114300,128.307258 ,36.154375 ,2,320.3,50,50,1388,,10328,봉곡별남마을
327,355000532,0,0,봉곡태성아파트건너,봉곡태성아파트건너,128.307137 ,36.154168 ,92,3550114200,128.307137 ,36.154264 ,1,38,50,50,1388,,10327,봉곡태성아파트건너
330,355000831,0,0,봉곡영남네오빌앞,봉곡영남네오빌,128.310020 ,36.154246 ,275,3550114300,128.310036 ,36.154257 ,1,49.4,50,50,1401,,10330,봉곡영남네오빌
329,355000533,0,0,봉곡영남네오빌건너,봉곡영남네오빌,128.310006 ,36.154063 ,94,3550114200,128.310006 ,36.154176 ,2,286,50,50,1103,,10329,봉곡영남네오빌
331,355000832,0,0,봉곡청마루종점,봉곡청마루,128.306933 ,36.155816 ,358,3550114500,128.306916 ,36.155832 ,1,280,50,50,1335,,10331,봉곡청마루
333,355000879,0,0,봉남리,봉남리,128.238203 ,36.216073 ,222,3550143000,128.238209 ,36.216040 ,5,4576.5,50,50,1412,,10333,봉남리
2205,355002216,0,0,봉산2리보건진료소,봉산2리보건진료소,128.337123 ,35.993322 ,275,3690002000,128.337124 ,35.993338 ,10,5200.7,50,50,,,12205,봉산2리보건진료소
2206,355002217,0,0,봉산2리,봉산2리,128.337005 ,35.993255 ,93,3690019400,128.336999 ,35.993235 ,3,2494,50,50,,,12206,봉산2리
334,355000656,0,0,봉산정밀네거리,봉산정밀네거리,128.437428 ,36.147609 ,90,3550108500,128.437396 ,36.147738 ,1,616,50,50,1073,,10334,봉산정밀네거리
2207,355002218,0,0,봉암동,봉암동,128.552148 ,35.970475 ,7,3690032000,128.552076 ,35.970478 ,2,1002.9,50,50,,,12207,봉암동
2208,355002219,0,0,봉암리,봉암리,128.551876 ,35.970564 ,187,3690014500,128.551948 ,35.970561 ,2,994.3,50,50,,,12208,봉암리
336,355000894,0,0,봉한1리(봉한2리방면),봉한1리,128.352163 ,36.178496 ,352,3550081800,128.352107 ,36.178487 ,2,1800.8,50,50,,,10336,봉한1리
335,355000598,0,0,봉한1리(낙동강부대앞방면),봉한1리,128.352004 ,36.178052 ,170,3550039600,128.352056 ,36.178056 ,2,923.7,50,50,,,10335,봉한1리
338,355000895,0,0,봉한2리(항곡현일중고등학교앞방면),봉한2리,128.350573 ,36.182615 ,341,3550081800,128.350453 ,36.182584 ,3,2279.3,50,50,,,10338,봉한2리
337,355000599,0,0,봉한2리(봉한1리방면),봉한2리,128.350816 ,36.181193 ,156,3550039600,128.350886 ,36.181211 ,1,557.3,50,50,,,10337,봉한2리
4135,355004146,0,0,부곡리,부곡리,128.440615 ,35.852237 ,303,1570001200,128.440593 ,35.852219 ,3,2479.9,50,50,,,14135,부곡리
4136,355004147,0,0,부곡리건너,부곡리,128.440713 ,35.851954 ,125,1570000400,128.440731 ,35.851997 ,1,892.2,50,50,,,14136,부곡리
339,355000455,0,0,부곡새마을(부곡진즐방면),부곡새마을,128.304956 ,36.143366 ,288,3550130900,128.304934 ,36.143268 ,1,359.8,50,50,1220,,10339,부곡새마을
340,355000745,0,0,부곡새마을(봉곡네거리방면),부곡새마을,128.305032 ,36.143072 ,108,3550130800,128.304989 ,36.143170 ,3,1492,50,50,1372,,10340,부곡새마을
341,355000456,0,0,부곡장자터(구미대학교방면),부곡장자터,128.295567 ,36.146354 ,296,3550130900,128.295572 ,36.146294 ,3,1325.9,50,50,1372,,10341,부곡장자터
342,355000746,0,0,부곡장지터(부곡진줄방면),부곡장지터,128.295478 ,36.146144 ,114,3550130800,128.295500 ,36.146231 ,1,573,50,50,1372,,10342,부곡장지터
343,355000747,0,0,부곡진줄(부곡새마을방면),부곡진줄,128.302559 ,36.143715 ,108,3550130800,128.302538 ,36.143813 ,2,1267,50,50,1372,,10343,부곡진줄
344,355000457,0,0,부곡진즐(부곡장자터방면),부곡진즐,128.301993 ,36.144129 ,280,3550130900,128.301938 ,36.144031 ,2,642.5,50,50,1220,,10344,부곡진즐
345,355000584,0,0,북산1리,북산1리,128.268107 ,36.210724 ,510,3550080800,128.268118 ,36.210724 ,1,646.2,50,50,,,10345,북산1리
347,355000881,0,0,북산2리(내고리방면),북산2리,128.264735 ,36.218684 ,10,3550080500,128.264753 ,36.218679 ,1,450.5,50,50,,,10347,북산2리
346,355000582,0,0,북산2리(예산초등학교방면),북산2리,128.264876 ,36.217462 ,153,3550038300,128.264844 ,36.217444 ,2,2487.8,50,50,,,10346,북산2리
2209,355002220,0,0,북삼읍지구대,북삼읍지구대,128.343432 ,36.062688 ,174,3690037300,128.343574 ,36.062645 ,2,197.8,50,50,1270,,12209,북삼읍지구대
2210,355002221,0,0,북삼읍지구대건너,북삼읍지구대건너,128.343841 ,36.062416 ,356,3690037400,128.343729 ,36.062416 ,1,112,50,50,1131,,12210,북삼읍지구대건너
